reviewText,label
"Unlistenable after 2 or 3 tries. This album came with incredibly high praise from many sources, but I don't agree at all. Every track ranges from mildly to extremely pretentious and cutesy, loaded with oh-so-ironic hipster pseudo-nostalgia.",negative
"I saw Hank and Co. at Lollapalooza, and believe me, this album is a poor excuse for a live performance.  The sound quality is mediocre, the playing is uninspired (with the exception of 'Do it' and 'Out There', which are  better than the studio versions), and worst of all it's on one track.  You  could get away with that if the performance was up to par, but it isn't.  Avoid this one at all costs.",negative
"I'm so tired of Frozen everything, everywhere, everyday. But, this was a gift for my kids, and they love it.",negative
"OK, great, let's take some of the finest early works of the thrash/punk crossover metal movement and rework them into happy-happy-joy-joy sing-along tunes.  Listen to the new version of ""I Saw Your Mommy"" and try not to lose your lunch at the backup vocals (yes, you read that right).  This was the most ... attempt at a cash-grab I've ever encountered.  No wonder Rocky quit! AVOID THIS AT ALL COST and get the ORIGINAL first album and be amazed.  Or buy this pile of dung and be repulsed at the ... attempt to feed off a fanship that needs a hero at this point.  Word to Mike Muir: get back in touch with the people that put you where you are now.",negative
"EBTG have proven to the public that they have sold out...ever since they found a niche with ""Missing"", everything else has come out like a copy of this song...Case in point- ""Walking Wounded"",  ""Wrong"" and now ""Five Fathoms"".....This CD is dance  beat hell....I never thought a dance album could put me to sleep like this  one.
EBTG go back to your roots - say 8 to 10 albums ago.....I miss  Traceys voice!",negative
mickey bose do not need any help singing he can do it by itself that's way i do not like this cd.,negative
"The first time I heard ""Thousand Miles"", I fell in love with the song in an instant, bought the album and voila! I got the good ol' ""that's-the-only-song-in-the-album-that's-good... actually... sad but true. To me the way she sings is just way too trying hard. I agree on one of our reviewers that she tries to sound like a little girl when singing and that style of hers is so annoying. ""Be Not Nobody"" has no future since the singer can't sing and has no range to touch the core of each song off the album. ""Pretty Baby"" by the way is a total wreck! eeew.",negative
"Generic metal riffs, clunky, rhythmically stunted drumming combined with vocals that sound as though Lou recorded them without listening to the backing tracks don't add up to a worthwhile or enjoyable listening experience. The lyrics are often embarrassing too. ""Breezes"" rhymed with ""treezes"", ""I am the table""?!? come on dammit.

I don't fault Lou Reed and Metallic for trying something new and confound fan expectations by breaking out of the box. However neither party brought their A game to this failure. James, Kirk and Robert serve up a platter of 3rd rate repetitive metal riffs while Lars pummels his drums with all the creativity of a chimp. Unfortunately I don't think they're capable of breaking out of their particular box. It doesn't sound as though they tried very hard either. Lou Reed is a different case. But on Lulu he sounds disengaged and his lyrics are not among his best. This is a supposed concept album about a young girl who becomes a prostitute but after reading the lyrics I found it hard to grasp the concept or actually care. Perhaps if I saw the play the music would make more sense contextually. But even so there are bigger problems with Lulu. The music and vocals don't add up to a synergistic whole. They fight each other the entire time. Which makes Lulu a failure emotionally, intellectually, and musically. I'm afraid that Metallica and Lou Reed simply don't work well together. Not every collaboration works.

Btw I can't wait for the new Cher/Cannibal Corpse project. I hear that one is really going to rock!",negative
"Been there, done that.  That's the first thing I said to myself upon listening to Smash Mouth's latest album ""Astro Lounge"".  Many of the songs on this album sound like rehashes of the last album's hit single  ""Walking On The Sun"", so you might like this album if you enjoy  hearing the same song over and over again.  The songs are punctuated by  dumb lyrics (""Hey now, you're an all star, get your game on, go  play""), watered-down ska-pop riffs and something of a spy-music  fixation, which goes nowhere fast.  The worst of the lot is  ""Waste"", a ballad so insipid and dull you would swear it was the  latest 'N Sync hit.  ""Come On, Come On"" is a decent track,  despite being written for a commercial - heck, you can even hear ""All  Star"" and ""Then The Morning Comes"" in commercials as well,  so you will probably be sick of them once you buy the album.  This band  definitely doesn't warrant the overexposure they have received upon the  release of this album.",negative
"This Vanessa Hudgens thinks she can get by in the music industry with her so-called cuteness but sadly she can't sing, she has an annoying personality, and she can't milk the high school musical thing for much longer. It's sad when these fresh-faced young women think they have to act like little divas to get what they want, she has already embarrassed herself and her family with nude photos that were supposedly ""taken in private"", she demands that the studio give her more than 1 million to star in next high school musical sequel, give me a break! Let's just see her for what she is, a spoiled and inconsiderate little bratt, enough said.",negative
"This guy has as much credibility and talent as poop diddy has,which is by the way none. Ja fool,poop diddy and nelly represent everything which is wrong with hip hop today. All the songs sound the same and have the same ridiculous gangster lyrics to them. His voice annoys the hell out of me and his face just makes me laugh. DO NOT WASTE YOUR MONEY ON THIS.",negative
"The only thing tolerable about this album is the decent cover of ""Nature's Way"".  Nice job Jack!  This song is no reason to listen repeatedly to this album.  The remainder of the cuts are college bar band material.  Sorry Night Ranger fans, this does not stir the sleeping hair band giant in me.",negative
"One of my favorite bands produced one of my least favorite records of all time, this is not the Scream you've grown to love, the songs are poorly written and executed even worse, the guest appearances don't help at all [except Warren Ellis] this is such a poor attempt, it is an embarrassment however the b-sides to Counrty Girl contain the elemants that were promised to be within this record, a few decent tunes on this disc but nothing mind blowing whatsoever, save your money... unless you wanna hear they're attempt at being Jet mixed with the Waterboys(?) [hideous yes, but I think that was the plan] hopefully they will spend more than 10 days in the studio next time just being themselves, maybe even write some real tunes... I really hope anyways cuz I believe they can do much better.",negative
